,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2793,0.0,107.0,4.0,3.0,2.0,1.0,1778.0,0.0,0.0,1.0,0.0,0.0,1.1
2794,0.0,8.0,3.0,4.0,4.0,3.0,2360.0,1.0,0.0,0.0,2.0,2.0,2.23
2795,0.0,29.0,3.0,4.0,4.0,1.0,2000.0,1.0,0.0,0.0,1.0,2.0,3.5
2796,0.0,80.0,3.0,3.0,1.0,3.0,1420.0,0.0,0.0,1.0,1.0,0.0,1.3
2797,0.0,109.0,1.0,1.0,1.0,3.0,407.0,0.0,0.0,1.0,1.0,1.0,0.2
2798,0.0,19.0,3.0,2.0,2.0,3.0,1286.0,0.0,0.0,0.0,2.0,2.0,1.9
2799,0.0,107.0,4.0,3.0,2.0,1.0,1983.0,0.0,0.0,1.0,0.0,0.0,0.95
2800,0.0,103.0,2.0,2.0,3.0,1.0,1233.0,0.0,0.0,1.0,1.0,2.0,1.0
2801,0.0,8.0,2.0,3.0,3.0,1.0,1540.0,1.0,0.0,1.0,0.0,0.0,1.8
2802,0.0,81.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,1.0,0.0,2.0,0.45
2803,0.0,97.0,3.0,3.0,3.0,3.0,1387.0,1.0,1.0,0.0,2.0,1.0,1.4
2804,0.0,71.0,3.0,4.0,4.0,1.0,1174.0,1.0,0.0,1.0,2.0,0.0,3.9
2805,0.0,8.0,3.0,2.0,2.0,1.0,1094.0,0.0,0.0,1.0,0.0,0.0,1.35
2806,0.0,7.0,2.0,2.0,3.0,1.0,1089.0,0.0,0.0,1.0,2.0,2.0,0.8
2807,1.0,31.0,10.0,9.0,4.0,3.0,5018.0,0.0,0.0,2.0,0.0,2.0,1.9
2808,1.0,49.0,1.0,1.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,1.0,0.4
2809,0.0,63.0,4.0,6.0,4.0,0.0,2455.0,1.0,0.0,0.0,1.0,0.0,6.75
2810,0.0,107.0,3.0,2.0,2.0,1.0,1298.0,0.0,0.0,1.0,1.0,2.0,0.75
2811,1.0,32.0,6.0,8.0,4.0,3.0,2844.0,1.0,1.0,2.0,0.0,1.0,13.0
2812,0.0,19.0,2.0,2.0,3.0,1.0,1276.0,0.0,0.0,1.0,2.0,1.0,1.55
2813,0.0,2.0,4.0,4.0,4.0,0.0,2946.0,0.0,0.0,0.0,0.0,2.0,1.25
2814,0.0,113.0,3.0,3.0,3.0,1.0,2444.0,1.0,0.0,1.0,1.0,1.0,1.35
2815,0.0,91.0,2.0,2.0,3.0,1.0,1700.0,0.0,0.0,2.0,0.0,2.0,0.83
2816,0.0,94.0,3.0,3.0,2.0,3.0,2130.0,1.0,0.0,2.0,1.0,2.0,2.5
2817,0.0,84.0,3.0,4.0,2.0,3.0,1579.0,1.0,0.0,0.0,2.0,2.0,1.25
2818,0.0,77.0,3.0,4.0,3.0,1.0,2017.0,1.0,0.0,0.0,2.0,2.0,3.32
2819,0.0,0.0,3.0,3.0,3.0,1.0,1359.0,0.0,0.0,1.0,0.0,2.0,2.0
2820,0.0,45.0,3.0,4.0,3.0,3.0,1665.0,0.0,0.0,1.0,1.0,2.0,1.22
2821,0.0,91.0,2.0,2.0,3.0,3.0,1412.0,0.0,0.0,1.0,2.0,2.0,1.33
2822,0.0,49.0,2.0,2.0,1.0,3.0,950.0,0.0,0.0,1.0,0.0,1.0,0.39
2823,0.0,16.0,2.0,2.0,1.0,3.0,915.0,0.0,0.0,1.0,0.0,2.0,1.1
2824,0.0,45.0,2.0,2.0,1.0,3.0,850.0,0.0,0.0,0.0,2.0,2.0,0.33
2825,1.0,26.0,4.0,4.0,2.0,2.0,4494.0,1.0,1.0,1.0,0.0,1.0,7.2
2826,1.0,57.0,6.0,6.0,3.0,0.0,2880.0,1.0,1.0,2.0,1.0,2.0,4.4
2827,0.0,2.0,4.0,4.0,3.0,0.0,2235.0,0.0,0.0,1.0,0.0,2.0,0.9
2828,1.0,69.0,6.0,4.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,2.0,1.0
2829,1.0,50.0,3.0,3.0,3.0,0.0,900.0,0.0,1.0,1.0,0.0,2.0,2.15
2830,1.0,27.0,8.0,9.0,4.0,1.0,7200.0,1.0,0.0,1.0,1.0,1.0,19.5
2831,0.0,100.0,3.0,3.0,1.0,3.0,1747.0,0.0,0.0,0.0,0.0,2.0,1.72
2832,0.0,45.0,3.0,3.0,3.0,3.0,1564.0,0.0,0.0,1.0,0.0,1.0,1.25
2833,0.0,95.0,3.0,4.0,4.0,4.0,1775.0,0.0,0.0,1.0,1.0,2.0,1.25
2834,0.0,99.0,4.0,5.0,4.0,3.0,2547.0,0.0,0.0,0.0,1.0,2.0,2.1
2835,1.0,59.0,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,1.0,0.0,1.0,10.55
2836,1.0,92.0,2.0,4.0,0.0,0.0,891.0,0.0,0.0,1.0,0.0,1.0,0.82
2837,0.0,83.0,3.0,4.0,3.0,3.0,2129.0,1.0,1.0,0.0,2.0,2.0,2.5
2838,1.0,32.0,4.0,4.0,4.0,0.0,1800.0,1.0,1.0,1.0,1.0,1.0,6.5
2839,0.0,62.0,4.0,5.0,4.0,3.0,3000.0,1.0,0.0,0.0,2.0,2.0,6.5
2840,0.0,11.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,1.0,0.0,2.0,0.35
2841,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,1.0,1.0,1.0,1.7
2842,0.0,103.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,1.0,1.0,2.0,1.16
2843,0.0,113.0,2.0,2.0,2.0,1.0,577.0,0.0,0.0,1.0,0.0,1.0,0.32
2844,0.0,12.0,2.0,2.0,3.0,3.0,1167.0,1.0,0.0,1.0,2.0,2.0,0.97
2845,0.0,52.0,4.0,5.0,2.0,3.0,2663.0,1.0,0.0,1.0,0.0,2.0,6.5
2846,0.0,109.0,2.0,2.0,4.0,1.0,1095.0,0.0,0.0,1.0,1.0,0.0,0.82
2847,0.0,101.0,4.0,4.0,3.0,1.0,1745.0,1.0,0.0,1.0,1.0,1.0,2.1
2848,0.0,113.0,2.0,2.0,2.0,1.0,640.0,0.0,0.0,1.0,1.0,2.0,0.26
2849,1.0,32.0,5.0,6.0,4.0,0.0,2700.0,1.0,1.0,1.0,1.0,2.0,10.55
2850,0.0,12.0,3.0,3.0,3.0,3.0,2072.0,0.0,0.0,1.0,1.0,0.0,3.25
2851,0.0,10.0,1.0,1.0,1.0,1.0,778.0,0.0,0.0,1.0,1.0,0.0,0.46
2852,0.0,94.0,3.0,3.0,4.0,0.0,1438.0,0.0,1.0,0.0,1.0,2.0,1.35
2853,1.0,36.0,1.0,1.0,0.0,2.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.6
2854,0.0,18.0,4.0,5.0,3.0,3.0,4800.0,0.0,0.0,1.0,1.0,0.0,6.5
2855,0.0,105.0,4.0,5.0,2.0,3.0,2135.0,1.0,0.0,1.0,1.0,2.0,1.3
2856,0.0,7.0,3.0,3.0,3.0,3.0,1845.0,0.0,0.0,1.0,0.0,1.0,1.57
2857,0.0,105.0,3.0,3.0,4.0,3.0,1748.0,0.0,0.0,1.0,0.0,0.0,1.2
2858,0.0,18.0,4.0,5.0,4.0,3.0,3655.35,1.0,0.0,0.0,2.0,2.0,5.49
2859,0.0,27.0,2.0,2.0,3.0,0.0,1282.0,0.0,0.0,1.0,1.0,1.0,0.98
2860,0.0,76.0,2.0,2.0,3.0,3.0,1082.0,0.0,0.0,1.0,1.0,2.0,1.45
2861,1.0,15.0,6.0,4.0,2.0,0.0,2700.0,0.0,0.0,1.0,0.0,1.0,3.08
2862,0.0,80.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,1.0,0.0,2.0,0.75
2863,0.0,12.0,3.0,3.0,2.0,3.0,1711.0,0.0,0.0,1.0,1.0,2.0,2.6
2864,0.0,1.0,4.0,4.0,4.0,1.0,4846.0,1.0,1.0,0.0,2.0,0.0,5.9
2865,0.0,72.0,5.0,7.0,3.0,3.0,4995.0,1.0,0.0,0.0,2.0,2.0,10.75
2866,0.0,6.0,2.0,2.0,2.0,3.0,915.0,0.0,0.0,1.0,0.0,0.0,0.95
2867,0.0,98.0,2.0,2.0,1.0,3.0,537.0,0.0,1.0,0.0,1.0,1.0,0.34
2868,0.0,45.0,3.0,3.0,4.0,1.0,1698.0,0.0,0.0,1.0,1.0,1.0,0.95
2869,0.0,52.0,4.0,4.0,2.0,0.0,2667.0,1.0,0.0,0.0,0.0,1.0,6.0
2870,1.0,27.0,5.0,5.0,2.0,2.0,4550.0,0.0,0.0,2.0,1.0,1.0,5.7
2871,0.0,56.0,4.0,5.0,4.0,0.0,4124.0,0.0,0.0,0.0,1.0,0.0,4.25
2872,0.0,27.0,3.0,2.0,3.0,0.0,1440.0,0.0,0.0,1.0,0.0,2.0,0.8
2873,0.0,75.0,4.0,4.0,4.0,3.0,2194.0,1.0,0.0,2.0,2.0,2.0,2.77
2874,0.0,41.0,2.0,2.0,2.0,3.0,725.0,0.0,0.0,2.0,0.0,1.0,0.4
2875,0.0,29.0,2.0,2.0,2.0,1.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.99
2876,0.0,109.0,3.0,2.0,1.0,3.0,716.0,0.0,0.0,0.0,1.0,2.0,0.37
2877,1.0,20.0,3.0,7.0,4.0,0.0,3750.0,0.0,1.0,1.0,0.0,2.0,1.0
2878,1.0,57.0,3.0,3.0,2.0,0.0,1900.0,0.0,1.0,1.0,1.0,1.0,2.5
2879,0.0,99.0,3.0,4.0,3.0,3.0,2181.0,1.0,0.0,1.0,0.0,2.0,1.75
2880,0.0,2.0,3.0,3.0,4.0,0.0,1916.0,1.0,0.0,1.0,0.0,2.0,0.75
2881,0.0,41.0,2.0,2.0,4.0,1.0,1539.0,0.0,0.0,1.0,1.0,1.0,1.5
2882,1.0,32.0,3.0,9.0,4.0,2.0,1935.0,1.0,1.0,0.0,1.0,2.0,6.5
2883,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,1.0,0.0,1.0,1.9
2884,1.0,15.0,5.0,4.0,1.0,0.0,2025.0,0.0,0.0,1.0,0.0,1.0,4.0
2885,0.0,16.0,5.0,5.0,4.0,3.0,3514.0,1.0,0.0,1.0,2.0,2.0,4.49
2886,0.0,85.0,4.0,5.0,2.0,0.0,2631.0,1.0,0.0,1.0,0.0,2.0,4.0
2887,0.0,45.0,2.0,2.0,2.0,1.0,667.0,0.0,0.0,1.0,0.0,2.0,0.4
2888,0.0,57.0,5.0,6.0,4.0,3.0,3222.0,1.0,0.0,1.0,0.0,0.0,4.21
2889,0.0,82.0,3.0,4.0,3.0,3.0,1766.0,1.0,1.0,1.0,1.0,0.0,1.65
2890,1.0,32.0,4.0,3.0,4.0,0.0,1350.0,0.0,1.0,1.0,1.0,1.0,4.45
2891,0.0,99.0,4.0,5.0,4.0,3.0,2367.0,1.0,0.0,1.0,2.0,2.0,2.15
2892,0.0,94.0,4.0,5.0,4.0,3.0,3072.0,1.0,0.0,0.0,2.0,2.0,3.3
2893,0.0,95.0,2.0,2.0,2.0,3.0,1300.0,0.0,0.0,0.0,1.0,0.0,0.94
2894,0.0,43.0,3.0,3.0,2.0,1.0,2299.0,0.0,0.0,1.0,0.0,0.0,3.65
2895,0.0,35.0,1.0,1.0,1.0,2.0,996.0,0.0,0.0,0.0,1.0,1.0,1.0
2896,0.0,110.0,3.0,4.0,3.0,1.0,2518.0,1.0,0.0,0.0,2.0,1.0,2.45
2897,0.0,6.0,4.0,4.0,4.0,3.0,3178.0,0.0,0.0,0.0,1.0,2.0,3.0
2898,0.0,77.0,3.0,4.0,4.0,0.0,1753.0,1.0,0.0,0.0,2.0,0.0,2.35
2899,0.0,57.0,3.0,3.0,1.0,0.0,1471.12,0.0,1.0,1.0,2.0,2.0,1.85
2900,0.0,12.0,4.0,5.0,4.0,3.0,2779.0,1.0,0.0,0.0,1.0,2.0,2.29
2901,0.0,91.0,2.0,2.0,3.0,3.0,1424.0,0.0,0.0,1.0,2.0,1.0,1.34
2902,1.0,57.0,2.0,6.0,3.0,0.0,1467.0,0.0,0.0,1.0,0.0,2.0,3.75
2903,0.0,85.0,4.0,4.0,4.0,0.0,2600.0,1.0,0.0,0.0,2.0,2.0,3.2
2904,1.0,35.0,4.0,3.0,3.0,2.0,1800.0,0.0,0.0,0.0,0.0,1.0,5.5
2905,1.0,77.0,6.0,7.0,4.0,0.0,3600.0,1.0,0.0,0.0,0.0,0.0,8.0
2906,0.0,75.0,3.0,3.0,3.0,0.0,3029.0,1.0,0.0,0.0,1.0,0.0,6.15
2907,0.0,105.0,4.0,4.0,4.0,3.0,2362.0,1.0,0.0,0.0,1.0,2.0,1.51
2908,1.0,30.0,3.0,3.0,2.0,0.0,2430.0,1.0,0.0,0.0,1.0,1.0,4.0
2909,1.0,49.0,3.0,3.0,0.0,0.0,117.0,0.0,0.0,1.0,0.0,1.0,0.7
2910,0.0,11.0,3.0,3.0,3.0,3.0,1750.0,0.0,0.0,0.0,0.0,2.0,1.2
2911,0.0,12.0,2.0,3.0,3.0,3.0,978.223232,1.0,1.0,1.0,0.0,0.0,0.98
2912,1.0,114.0,3.0,3.0,0.0,0.0,9000.0,0.0,0.0,1.0,0.0,1.0,6.25
2913,0.0,76.0,3.0,3.0,3.0,3.0,1950.0,0.0,0.0,0.0,1.0,0.0,2.85
2914,1.0,96.0,5.0,6.0,4.0,3.0,5140.0,0.0,0.0,1.0,1.0,2.0,3.85
2915,0.0,105.0,3.0,3.0,4.0,0.0,2144.0,1.0,0.0,1.0,1.0,2.0,1.2
2916,0.0,110.0,2.0,2.0,4.0,4.0,1236.0,0.0,0.0,1.0,1.0,0.0,0.92
2917,0.0,109.0,2.0,2.0,3.0,1.0,661.0,0.0,0.0,1.0,0.0,1.0,0.4
2918,0.0,100.0,3.0,4.0,3.0,3.0,1800.0,1.0,0.0,1.0,1.0,0.0,1.27
2919,1.0,77.0,4.0,4.0,0.0,0.0,2800.0,0.0,0.0,1.0,0.0,2.0,3.0
2920,1.0,76.0,5.0,5.0,4.0,1.0,8067.799999999999,1.0,1.0,1.0,1.0,2.0,15.1
2921,0.0,97.0,2.0,2.0,2.0,3.0,1150.0,0.0,0.0,0.0,1.0,0.0,0.75
2922,1.0,83.0,3.0,3.0,4.0,3.0,1611.0,0.0,0.0,0.0,1.0,1.0,1.04
2923,0.0,91.0,2.0,4.0,2.0,3.0,1224.0,0.0,0.0,1.0,1.0,2.0,1.3
2924,0.0,87.0,2.0,2.0,4.0,3.0,1300.0,0.0,0.0,1.0,1.0,0.0,1.55
2925,0.0,100.0,3.0,3.0,3.0,0.0,1748.0,1.0,0.0,0.0,2.0,0.0,1.3
2926,0.0,1.0,4.0,4.0,4.0,3.0,5435.0,1.0,0.0,1.0,1.0,2.0,7.0
2927,1.0,106.0,4.0,4.0,3.0,1.0,2430.0,0.0,0.0,0.0,0.0,1.0,3.6
2928,0.0,74.0,3.0,3.0,2.0,3.0,1540.0,0.0,0.0,1.0,0.0,1.0,2.0
2929,0.0,65.0,4.0,4.0,4.0,3.0,2900.0,0.0,0.0,0.0,1.0,1.0,2.45
2930,0.0,8.0,4.0,5.0,4.0,1.0,2582.0,1.0,0.0,1.0,1.0,1.0,1.75
2931,0.0,94.0,3.0,4.0,4.0,3.0,2316.0,1.0,0.0,2.0,2.0,2.0,2.29
2932,0.0,17.0,2.0,2.0,3.0,1.0,789.0,0.0,0.0,1.0,1.0,2.0,0.6
2933,0.0,11.0,2.0,2.0,1.0,3.0,577.0,0.0,0.0,0.0,1.0,2.0,0.4
2934,0.0,113.0,2.0,2.0,1.0,1.0,669.0,0.0,0.0,0.0,1.0,1.0,0.4
2935,0.0,99.0,2.0,2.0,4.0,3.0,1381.0,0.0,1.0,1.0,2.0,0.0,1.15
2936,0.0,59.0,3.0,3.0,4.0,0.0,1830.0,0.0,0.0,0.0,2.0,0.0,1.82
2937,0.0,52.0,4.0,4.0,4.0,3.0,2400.0,0.0,0.0,0.0,1.0,1.0,2.5
2938,0.0,40.0,2.0,2.0,2.0,2.0,1200.0,0.0,0.0,1.0,0.0,1.0,1.25
2939,1.0,53.0,6.0,4.0,4.0,2.0,2475.0,1.0,1.0,0.0,1.0,2.0,7.35
2940,0.0,105.0,2.0,2.0,3.0,0.0,1223.0,0.0,0.0,0.0,1.0,2.0,0.65
2941,0.0,70.0,3.0,4.0,4.0,0.0,2037.0,1.0,0.0,0.0,2.0,2.0,2.65
2942,0.0,61.0,1.0,1.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,1.0,0.29
2943,0.0,20.0,4.0,3.0,3.0,2.0,3150.0,0.0,0.0,1.0,0.0,2.0,2.7
2944,0.0,109.0,2.0,2.0,2.0,3.0,744.0,0.0,0.0,1.0,0.0,2.0,0.48
2945,0.0,45.0,3.0,4.0,3.0,3.0,1661.0,1.0,0.0,1.0,0.0,2.0,0.99
2946,0.0,94.0,1.0,1.0,2.0,3.0,444.0,0.0,0.0,1.0,0.0,2.0,0.38
2947,0.0,12.0,3.0,3.0,4.0,3.0,2118.0,1.0,0.0,1.0,1.0,0.0,2.0
2948,0.0,74.0,3.0,3.0,3.0,4.0,1350.0,0.0,0.0,1.0,0.0,1.0,3.5
2949,1.0,53.0,5.0,4.0,2.0,0.0,3240.0,1.0,0.0,0.0,0.0,1.0,8.5
2950,0.0,113.0,2.0,2.0,2.0,1.0,4986.0,0.0,0.0,1.0,0.0,2.0,2.6
2951,0.0,106.0,2.0,2.0,4.0,0.0,1272.0,0.0,0.0,1.0,1.0,2.0,0.96
2952,0.0,75.0,3.0,3.0,3.0,3.0,2698.0,1.0,0.0,0.0,1.0,0.0,5.2
2953,0.0,59.0,3.0,4.0,4.0,0.0,2470.0,1.0,0.0,0.0,2.0,2.0,2.65
2954,0.0,82.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,1.0,0.0,0.0,1.63
2955,0.0,12.0,2.0,2.0,2.0,3.0,1251.0,0.0,0.0,1.0,1.0,2.0,1.9
2956,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,1.0,1.0,1.0,1.4
2957,0.0,7.0,2.0,2.0,3.0,3.0,1365.0,0.0,0.0,0.0,1.0,1.0,1.05
2958,0.0,91.0,3.0,3.0,2.0,3.0,1213.0,0.0,0.0,0.0,2.0,1.0,1.25
2959,0.0,113.0,2.0,2.0,3.0,1.0,978.0,0.0,0.0,1.0,1.0,2.0,0.85
2960,0.0,63.0,4.0,5.0,4.0,0.0,3000.0,1.0,0.0,2.0,2.0,0.0,10.0
2961,0.0,29.0,3.0,4.0,4.0,1.0,2519.0,0.0,0.0,1.0,0.0,1.0,3.2
2962,0.0,7.0,4.0,4.0,3.0,3.0,2604.0,1.0,1.0,1.0,0.0,0.0,2.45
2963,0.0,91.0,3.0,3.0,2.0,3.0,1363.0,0.0,0.0,1.0,1.0,2.0,1.35
2964,0.0,65.0,1.0,1.0,1.0,2.0,672.0,0.0,0.0,0.0,1.0,2.0,0.47
2965,0.0,76.0,2.0,3.0,3.0,3.0,1330.0,1.0,0.0,0.0,1.0,1.0,1.5
2966,0.0,85.0,4.0,5.0,4.0,0.0,3376.0,1.0,1.0,1.0,1.0,2.0,3.1
2967,0.0,6.0,2.0,2.0,1.0,3.0,582.0,0.0,1.0,1.0,2.0,2.0,0.48
2968,0.0,99.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,1.0,0.0,2.0,2.09
2969,0.0,96.0,3.0,3.0,4.0,3.0,2333.0,1.0,0.0,2.0,1.0,0.0,2.25
2970,0.0,6.0,2.0,2.0,2.0,3.0,829.0,0.0,0.0,1.0,1.0,0.0,0.97
2971,0.0,98.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,0.0,0.0,0.0,1.5
2972,1.0,55.0,9.0,9.0,4.0,3.0,4650.0,1.0,0.0,0.0,1.0,2.0,5.25
2973,0.0,68.0,3.0,4.0,3.0,1.0,3361.0,1.0,0.0,0.0,0.0,0.0,5.8
2974,0.0,46.0,3.0,5.0,3.0,4.0,1834.0,1.0,0.0,1.0,0.0,0.0,1.0
2975,0.0,6.0,3.0,3.0,3.0,3.0,1300.0,1.0,0.0,1.0,0.0,2.0,1.4
2976,1.0,27.0,6.0,4.0,4.0,2.0,1557.0,0.0,0.0,0.0,0.0,2.0,3.0
2977,0.0,80.0,4.0,4.0,1.0,3.0,1784.0,0.0,0.0,1.0,1.0,0.0,1.66
2978,0.0,16.0,5.0,5.0,3.0,3.0,3469.0,1.0,0.0,1.0,1.0,2.0,3.79
2979,0.0,11.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,1.0,0.0,2.0,0.36
2980,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,0.0,2.0,0.0,1.85
2981,0.0,46.0,4.0,4.0,3.0,3.0,2100.0,0.0,0.0,0.0,1.0,2.0,1.75
2982,0.0,41.0,2.0,2.0,3.0,1.0,1385.0,0.0,0.0,1.0,1.0,0.0,1.25
2983,0.0,59.0,4.0,3.0,3.0,0.0,3986.0,1.0,0.0,1.0,0.0,2.0,6.0
2984,0.0,76.0,3.0,4.0,2.0,3.0,1850.0,1.0,0.0,0.0,2.0,2.0,1.9
2985,0.0,52.0,3.0,3.0,4.0,0.0,2450.0,1.0,0.0,0.0,1.0,1.0,3.8
2986,0.0,19.0,2.0,2.0,2.0,3.0,1199.0,0.0,0.0,1.0,0.0,2.0,1.32
2987,0.0,97.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,0.0,1.0,2.0,1.8
2988,0.0,41.0,3.0,4.0,4.0,1.0,129.42,1.0,0.0,1.0,1.0,2.0,1.62
2989,0.0,65.0,3.0,3.0,4.0,2.0,1900.0,1.0,0.0,1.0,2.0,2.0,1.45
2990,1.0,35.0,10.0,10.0,4.0,3.0,8056.0,0.0,0.0,1.0,0.0,1.0,13.0
2991,1.0,104.0,3.0,3.0,2.0,2.0,2367.0,0.0,0.0,0.0,0.0,1.0,3.2
2992,0.0,13.0,3.0,3.0,3.0,0.0,1550.0,0.0,0.0,1.0,0.0,0.0,1.7
2993,0.0,6.0,3.0,4.0,4.0,0.0,1759.0,1.0,0.0,1.0,1.0,0.0,1.82
2994,0.0,77.0,3.0,3.0,4.0,3.0,2030.0,1.0,0.0,0.0,2.0,0.0,3.05
2995,0.0,13.0,3.0,3.0,4.0,3.0,1947.0,1.0,0.0,0.0,0.0,0.0,1.65
2996,0.0,16.0,4.0,5.0,3.0,3.0,3034.0,1.0,0.0,1.0,1.0,2.0,3.3
2997,0.0,113.0,2.0,1.0,0.0,3.0,476.0,0.0,0.0,1.0,0.0,1.0,0.32
2998,1.0,21.0,2.0,2.0,2.0,2.0,1426.0,0.0,0.0,1.0,0.0,2.0,1.5
2999,0.0,100.0,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,1.0,0.0,2.0,0.9
3000,0.0,107.0,4.0,5.0,4.0,3.0,1807.0,1.0,0.0,1.0,0.0,2.0,0.9
3001,0.0,17.0,3.0,4.0,2.0,0.0,2200.0,1.0,0.0,1.0,1.0,2.0,2.58
3002,0.0,109.0,2.0,2.0,3.0,1.0,713.0,0.0,0.0,1.0,1.0,2.0,0.8
3003,1.0,12.0,5.0,4.0,4.0,3.0,7331.0,0.0,0.0,1.0,1.0,1.0,10.5
3004,0.0,46.0,3.0,2.0,4.0,3.0,1377.0,0.0,0.0,1.0,0.0,0.0,1.5
3005,1.0,52.0,7.0,8.0,4.0,2.0,9000.0,1.0,1.0,0.0,0.0,2.0,11.5
3006,1.0,56.0,4.0,4.0,4.0,0.0,2700.0,1.0,0.0,1.0,1.0,1.0,6.0
3007,0.0,80.0,4.0,4.0,1.0,3.0,1784.0,0.0,0.0,1.0,1.0,0.0,1.75
3008,1.0,31.0,7.0,5.0,4.0,2.0,540.0,0.0,0.0,1.0,0.0,2.0,1.6
3009,0.0,41.0,3.0,2.0,4.0,1.0,1486.0,0.0,0.0,1.0,0.0,2.0,1.35
3010,0.0,62.0,3.0,4.0,3.0,2.0,3222.0,1.0,0.0,0.0,0.0,2.0,5.0
3011,0.0,95.0,2.0,2.0,2.0,3.0,1295.0,0.0,0.0,0.0,1.0,0.0,0.86
3012,0.0,110.0,4.0,4.0,4.0,1.0,2835.0,0.0,0.0,1.0,1.0,1.0,1.9
3013,0.0,107.0,3.0,3.0,3.0,3.0,1692.0,0.0,0.0,0.0,1.0,2.0,0.8
3014,0.0,12.0,3.0,3.0,3.0,3.0,1500.0,1.0,0.0,1.0,2.0,1.0,1.25
3015,0.0,8.0,3.0,4.0,4.0,3.0,2074.0,1.0,1.0,1.0,1.0,0.0,1.85
3016,0.0,113.0,2.0,2.0,4.0,3.0,1132.0,0.0,0.0,1.0,1.0,2.0,0.87
3017,1.0,52.0,5.0,6.0,3.0,0.0,5490.0,1.0,1.0,1.0,1.0,2.0,15.5
3018,0.0,6.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,1.0,2.0,1.38
3019,0.0,89.0,3.0,3.0,3.0,1.0,1812.0,1.0,0.0,0.0,0.0,0.0,2.25
3020,1.0,20.0,3.0,3.0,1.0,0.0,1872.0,0.0,0.0,1.0,0.0,2.0,3.71
3021,0.0,112.0,4.0,3.0,4.0,3.0,1833.0,0.0,0.0,0.0,0.0,2.0,1.5
3022,0.0,100.0,2.0,2.0,1.0,4.0,637.0,0.0,0.0,1.0,0.0,0.0,0.45
3023,0.0,11.0,2.0,2.0,4.0,1.0,1237.0,0.0,0.0,1.0,1.0,0.0,0.9
3024,0.0,85.0,4.0,4.0,4.0,3.0,2510.0,1.0,0.0,1.0,0.0,0.0,3.9
3025,0.0,113.0,2.0,2.0,1.0,1.0,590.0,0.0,0.0,1.0,1.0,0.0,0.42
3026,0.0,94.0,3.0,3.0,4.0,3.0,1617.0,1.0,0.0,2.0,0.0,0.0,2.3
3027,1.0,49.0,3.0,4.0,0.0,0.0,1350.0,0.0,0.0,1.0,0.0,2.0,0.47
3028,1.0,65.0,2.0,2.0,0.0,0.0,1458.0,0.0,0.0,1.0,0.0,1.0,2.95
3029,0.0,106.0,4.0,4.0,4.0,3.0,2141.0,1.0,0.0,1.0,1.0,2.0,1.75
3030,1.0,52.0,7.0,7.0,4.0,0.0,2034.0,1.0,1.0,1.0,0.0,2.0,6.25
3031,0.0,71.0,3.0,3.0,3.0,1.0,1639.0,0.0,1.0,1.0,0.0,1.0,2.54
3032,0.0,80.0,2.0,1.0,1.0,3.0,667.0,0.0,0.0,1.0,0.0,0.0,0.6
3033,1.0,59.0,3.0,3.0,2.0,0.0,2160.0,1.0,0.0,0.0,1.0,1.0,7.5
3034,0.0,106.0,4.0,4.0,4.0,0.0,2141.0,1.0,0.0,1.0,1.0,0.0,1.65
3035,0.0,6.0,2.0,2.0,2.0,3.0,1231.0,0.0,0.0,1.0,1.0,2.0,1.35
3036,0.0,99.0,2.0,2.0,2.0,3.0,1934.0,0.0,0.0,0.0,0.0,0.0,1.25
3037,1.0,66.0,3.0,4.0,3.0,0.0,1620.0,1.0,1.0,0.0,0.0,1.0,3.75
3038,0.0,48.0,3.0,4.0,3.0,2.0,2222.0,1.0,0.0,2.0,0.0,2.0,1.75
3039,0.0,97.0,3.0,3.0,1.0,3.0,2591.0,0.0,0.0,0.0,1.0,2.0,1.3
3040,1.0,23.0,5.0,5.0,2.0,2.0,4518.0,0.0,0.0,1.0,0.0,1.0,10.0
3041,0.0,52.0,4.0,4.0,4.0,0.0,2722.0,1.0,0.0,1.0,0.0,2.0,2.5
